Timestamp(ms),GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ
36699,0.01,0.00,0.00,0.18,0.06,9.96
36704,0.01,0.00,0.00,0.17,0.04,9.93
36709,0.01,0.00,0.00,0.13,0.07,9.95
36714,0.01,0.00,0.00,0.16,0.05,9.95
36719,0.01,0.00,0.00,0.12,0.06,9.95
36724,0.01,0.00,0.00,0.15,0.05,9.94
36729,0.01,0.00,0.00,0.17,0.04,9.96
36734,0.01,0.00,0.00,0.14,0.09,9.94
36739,0.01,0.00,0.00,0.19,0.08,9.95
36744,0.01,0.00,0.00,0.18,0.07,9.96
36749,0.01,0.00,0.00,0.20,0.08,9.96
36754,0.01,0.00,0.00,0.25,0.06,9.96
36759,0.02,0.00,0.00,0.21,0.09,9.95
36764,0.01,0.00,0.00,0.26,0.08,9.96
36769,0.01,0.00,0.00,0.24,0.06,9.96
36774,0.01,0.00,0.00,0.23,0.11,9.97
36780,0.01,0.00,0.00,0.28,0.08,9.97
36785,0.01,0.00,0.00,0.24,0.09,9.95
36790,0.01,0.00,0.00,0.26,0.09,9.97
36795,0.01,0.00,0.00,0.27,0.08,9.95
36800,0.01,0.00,0.00,0.24,0.11,9.96
36805,0.01,0.00,0.00,0.28,0.09,9.98
36810,0.01,0.00,0.00,0.23,0.10,9.96
36815,0.01,0.00,0.00,0.24,0.11,9.96
36820,0.01,0.00,0.00,0.25,0.07,9.97
36825,0.01,0.00,0.00,0.21,0.10,9.96
36830,0.01,0.00,0.00,0.23,0.09,9.97
36835,0.01,0.00,0.00,0.20,0.08,9.97
36840,0.01,0.00,0.00,0.18,0.09,9.96
36845,0.01,0.00,0.00,0.19,0.06,9.96
36850,0.01,0.00,0.00,0.14,0.09,9.96
36855,0.01,0.00,0.00,0.19,0.06,9.95
36860,0.01,0.00,0.00,0.18,0.04,9.95
36865,0.01,0.00,0.00,0.16,0.06,9.95
36870,0.01,0.00,0.00,0.20,0.04,9.95
36875,0.01,0.00,0.00,0.16,0.07,9.94
36880,0.01,0.00,0.00,0.18,0.06,9.96
36885,0.01,0.00,0.00,0.20,0.04,9.94
36890,0.01,0.00,0.00,0.18,0.08,9.94
36896,0.01,0.00,0.00,0.24,0.07,9.96
36901,0.01,0.00,0.00,0.21,0.07,9.95
36906,0.01,0.00,0.00,0.23,0.08,9.96
36911,0.01,0.00,0.00,0.26,0.07,9.96
36916,0.01,0.00,0.00,0.22,0.10,9.96
36921,0.01,0.00,0.00,0.28,0.08,9.96
36926,0.01,0.00,0.00,0.27,0.08,9.96
36931,0.01,0.00,0.00,0.25,0.09,9.95
36936,0.01,0.00,0.00,0.30,0.07,9.95
36941,0.01,0.00,0.00,0.26,0.08,9.96
36946,0.01,0.00,0.00,0.27,0.08,9.96
36951,0.01,0.00,0.00,0.28,0.06,9.94
36956,0.01,0.00,0.00,0.24,0.09,9.95
36961,0.01,0.00,0.00,0.27,0.06,9.95
36966,0.01,0.00,0.00,0.21,0.08,9.95
36971,0.01,0.00,0.00,0.23,0.08,9.95
36976,0.01,0.00,0.00,0.22,0.06,9.96
36981,0.01,0.00,0.00,0.17,0.10,9.96
36986,0.01,0.00,0.00,0.21,0.07,9.98
36991,0.01,0.00,0.00,0.16,0.09,9.98
36996,0.01,0.00,0.00,0.17,0.11,9.97
37001,0.01,0.00,0.00,0.20,0.08,9.95
37007,0.01,0.00,0.00,0.14,0.10,9.96
37012,0.01,0.00,0.00,0.19,0.09,9.98
37017,0.01,0.00,0.00,0.17,0.08,9.95
37022,0.01,0.00,0.00,0.18,0.10,9.96
37027,0.01,0.00,0.00,0.22,0.07,9.96
37032,0.01,0.00,0.00,0.16,0.08,9.95
37037,0.01,0.00,0.00,0.21,0.08,9.96
37042,0.01,0.00,0.00,0.22,0.06,9.95
37047,0.01,0.00,0.00,0.17,0.09,9.94
37052,0.01,0.00,0.00,0.25,0.06,9.94
37057,0.01,0.00,0.00,0.20,0.07,9.94
37062,0.01,0.00,0.00,0.24,0.08,9.95
37067,0.01,0.00,0.00,0.24,0.05,9.95
37072,0.01,0.00,0.00,0.21,0.08,9.95
37077,0.01,0.00,0.00,0.28,0.07,9.96
37082,0.01,0.00,0.00,0.23,0.07,9.94
37087,0.01,0.00,0.00,0.24,0.09,9.96
37092,0.01,0.00,0.00,0.27,0.06,9.94
37097,0.01,0.00,0.00,0.21,0.09,9.95
37102,0.01,0.00,0.00,0.25,0.09,9.96
37107,0.01,0.00,0.00,0.23,0.06,9.95
37112,0.01,0.00,0.00,0.20,0.09,9.95
37117,0.01,0.00,0.00,0.24,0.07,9.96
37123,0.01,0.00,0.00,0.18,0.08,9.95
37128,0.01,0.00,0.00,0.21,0.09,9.96
37133,0.01,0.00,0.00,0.21,0.06,9.96
37138,0.01,0.00,0.00,0.17,0.10,9.97
37143,0.01,0.00,0.00,0.22,0.07,9.96
37148,0.01,0.00,0.00,0.18,0.06,9.96
37153,0.01,0.00,0.00,0.20,0.08,9.95
37158,0.01,0.00,0.00,0.22,0.05,9.97
37163,0.01,0.00,0.00,0.18,0.09,9.94
37168,0.01,0.00,0.00,0.24,0.06,9.96
37173,0.01,0.00,0.00,0.22,0.06,9.96
37178,0.01,0.00,0.00,0.23,0.08,9.96
37183,0.01,0.00,0.00,0.26,0.06,9.97
37188,0.01,0.00,0.00,0.22,0.08,9.96
37193,0.01,0.00,0.00,0.25,0.07,9.96
37198,0.01,0.00,0.00,0.24,0.07,9.96
37203,0.01,0.00,0.00,0.22,0.08,9.96
37208,0.01,0.00,0.00,0.25,0.06,9.95
37213,0.01,0.00,0.00,0.20,0.08,9.96
37218,0.01,0.00,0.00,0.22,0.08,9.96
37223,0.01,0.00,0.00,0.22,0.06,9.95
37228,0.01,0.00,0.00,0.18,0.09,9.96
37233,0.01,0.00,0.00,0.23,0.07,9.96
37239,0.01,0.00,0.00,0.18,0.08,9.95
37244,0.01,0.00,0.00,0.19,0.09,9.95
37249,0.01,0.00,0.00,0.20,0.07,9.96
37254,0.01,0.00,0.00,0.16,0.09,9.96
37259,0.01,0.00,0.00,0.21,0.08,9.96
37264,0.01,0.00,0.00,0.18,0.09,9.95
37269,0.01,0.00,0.00,0.18,0.11,9.96
37274,0.01,0.00,0.00,0.22,0.07,9.97
37279,0.01,0.00,0.00,0.18,0.09,9.95
37284,0.01,0.00,0.00,0.23,0.09,9.97
37289,0.01,0.00,0.01,0.23,0.05,9.95
37294,0.01,0.00,0.00,0.20,0.07,9.95
37299,0.01,0.00,0.00,0.24,0.06,9.96
37304,0.01,0.00,0.00,0.20,0.05,9.93
37309,0.01,0.00,0.00,0.23,0.06,9.96
37314,0.01,0.00,0.01,0.25,0.04,9.94
37319,0.01,0.00,0.00,0.21,0.08,9.96
37324,0.01,0.00,0.00,0.28,0.08,9.95
37329,0.01,0.00,0.00,0.24,0.07,9.95
37334,0.01,0.00,0.00,0.24,0.09,9.96
37339,0.01,0.00,0.00,0.26,0.08,9.98
37344,0.01,0.00,0.00,0.21,0.12,9.96
37349,0.01,0.00,0.00,0.26,0.10,9.98
37355,0.01,0.00,0.00,0.25,0.09,9.97
37360,0.01,0.00,0.00,0.23,0.14,9.97
37365,0.01,0.00,0.00,0.25,0.09,9.97
37370,0.01,0.00,0.00,0.19,0.09,9.95
37375,0.01,0.00,0.00,0.21,0.09,9.96
37380,0.01,0.00,0.00,0.20,0.07,9.97
37385,0.01,0.00,0.00,0.17,0.08,9.95
37390,0.01,0.00,0.00,0.19,0.06,9.94
37395,0.01,0.00,0.00,0.16,0.05,9.94
37400,0.01,0.00,0.00,0.15,0.04,9.95
37405,0.01,0.00,0.00,0.19,0.04,9.94
37410,0.01,0.00,0.00,0.15,0.07,9.94
37415,0.01,0.00,0.00,0.21,0.05,9.94
37420,0.01,0.00,0.00,0.18,0.06,9.95
37425,0.01,0.00,0.00,0.20,0.08,9.95
37430,0.01,0.00,0.00,0.22,0.05,9.94
37435,0.01,0.00,0.00,0.19,0.09,9.94
37440,0.01,0.00,0.00,0.25,0.09,9.97
37445,0.01,0.00,0.00,0.24,0.08,9.96
37450,0.01,0.00,0.00,0.22,0.09,9.96
37455,0.01,0.00,0.00,0.26,0.06,9.96
37460,0.01,0.00,0.00,0.21,0.09,9.95
37466,0.01,0.00,0.00,0.24,0.08,9.95
37471,0.01,0.00,0.00,0.25,0.06,9.96
37476,0.01,0.00,0.00,0.22,0.09,9.93
37481,0.01,0.00,0.00,0.27,0.06,9.94
37486,0.01,0.00,0.00,0.23,0.07,9.95
37491,0.01,0.00,0.00,0.24,0.09,9.96
37496,0.01,0.00,0.00,0.24,0.06,9.94
37501,0.01,0.00,0.00,0.21,0.08,9.96
37506,0.01,0.00,0.00,0.27,0.08,9.96
37511,0.01,0.00,0.00,0.23,0.07,9.95
37516,0.01,0.00,0.00,0.22,0.08,9.95
37521,0.01,0.00,0.00,0.25,0.07,9.96
37526,0.01,0.00,0.00,0.20,0.10,9.97
37531,0.01,0.00,0.00,0.23,0.10,9.96
37536,0.01,0.00,0.00,0.21,0.09,9.95
37541,0.01,0.00,0.00,0.18,0.10,9.96
37546,0.01,0.00,0.00,0.24,0.07,9.96
37551,0.01,0.00,0.00,0.17,0.08,9.95
37556,0.01,0.00,0.00,0.19,0.11,9.96
37561,0.01,0.00,0.00,0.20,0.07,9.96
37566,0.01,0.00,0.00,0.17,0.10,9.95
37571,0.01,0.00,0.00,0.22,0.06,9.96
37576,0.01,0.00,0.00,0.17,0.07,9.96
37582,0.01,0.00,0.00,0.19,0.09,9.95
37587,0.01,0.00,0.00,0.22,0.07,9.96
37592,0.01,0.00,0.00,0.18,0.08,9.95
37597,0.01,0.00,0.00,0.24,0.07,9.97
37602,0.01,0.00,0.00,0.22,0.07,9.96
37607,0.01,0.00,0.00,0.21,0.09,9.95
37612,0.01,0.00,0.00,0.24,0.06,9.95
37617,0.01,0.00,0.00,0.22,0.07,9.95
37622,0.01,0.00,0.00,0.26,0.08,9.96
37627,0.01,0.00,0.00,0.24,0.06,9.95
37632,0.01,0.00,0.00,0.22,0.08,9.95
37637,0.01,0.00,0.00,0.26,0.05,9.95
37642,0.01,0.00,0.00,0.22,0.06,9.95
37647,0.01,0.00,0.00,0.24,0.08,9.96
37652,0.01,0.00,0.00,0.25,0.05,9.94
37657,0.01,0.00,0.00,0.21,0.08,9.95
37662,0.01,0.00,0.00,0.26,0.06,9.96
37667,0.01,0.00,0.00,0.22,0.07,9.95
37672,0.01,0.00,0.00,0.22,0.10,9.96
37677,0.01,0.00,0.00,0.23,0.07,9.96
37682,0.01,0.00,0.00,0.19,0.09,9.95
37687,0.01,0.00,0.00,0.23,0.09,9.97
37692,0.01,0.00,0.00,0.21,0.08,9.96
37698,0.01,0.00,0.00,0.19,0.10,9.96
37703,0.01,0.00,0.00,0.21,0.08,9.97
37708,0.01,0.00,0.00,0.17,0.10,9.95
37713,0.01,0.00,0.00,0.20,0.09,9.97
37718,0.01,0.00,0.00,0.20,0.07,9.95
37723,0.01,0.00,0.00,0.17,0.09,9.95
37728,0.01,0.00,0.00,0.21,0.06,9.96
37733,0.01,0.00,0.00,0.18,0.07,9.95
37738,0.01,0.00,0.00,0.21,0.10,9.96
37743,0.01,0.00,0.00,0.21,0.06,9.95
37748,0.01,0.00,0.00,0.18,0.09,9.95
37753,0.01,0.00,0.00,0.24,0.07,9.95
37758,0.01,0.00,0.00,0.21,0.08,9.95
37763,0.01,0.00,0.00,0.22,0.08,9.95
37768,0.01,0.00,0.00,0.24,0.05,9.94
37773,0.01,0.00,0.00,0.20,0.09,9.94
37778,0.01,0.00,0.00,0.26,0.07,9.96
37783,0.01,0.00,0.00,0.23,0.05,9.94
37788,0.01,0.00,0.00,0.22,0.08,9.94
37793,0.01,0.00,0.00,0.25,0.05,9.93
37798,0.01,0.00,0.00,0.21,0.06,9.94
37803,0.01,0.00,0.00,0.24,0.06,9.95
37808,0.01,0.00,0.00,0.23,0.04,9.94
37814,0.01,0.00,0.00,0.22,0.07,9.94
37819,0.01,0.00,0.00,0.24,0.04,9.96
37824,0.01,0.00,0.00,0.20,0.05,9.94
37829,0.01,0.00,0.00,0.21,0.07,9.95
37834,0.01,0.00,0.00,0.23,0.04,9.94
37839,0.01,0.00,0.00,0.18,0.08,9.95
37844,0.01,0.00,0.00,0.23,0.07,9.96
37849,0.02,0.00,0.00,0.18,0.06,9.96
37854,0.01,0.00,0.00,0.18,0.09,9.94
37859,0.01,0.00,0.00,0.20,0.06,9.95
37864,0.02,0.00,0.00,0.16,0.09,9.95
37869,0.01,0.00,0.00,0.21,0.08,9.96
37874,0.01,0.00,0.00,0.20,0.06,9.94
37879,0.01,0.00,0.00,0.17,0.11,9.97
37884,0.01,0.00,0.00,0.21,0.08,9.96
37889,0.01,0.00,0.00,0.18,0.09,9.95
37894,0.01,0.00,0.00,0.23,0.10,9.98
37899,0.01,0.00,0.00,0.22,0.09,9.97
37904,0.01,0.00,0.00,0.21,0.12,9.97
37909,0.01,0.00,0.00,0.24,0.10,9.97
37914,0.01,0.00,0.00,0.22,0.10,9.97
37919,0.01,0.00,0.00,0.22,0.11,9.96
37925,0.01,0.00,0.00,0.25,0.07,9.97
37930,0.01,0.00,0.00,0.23,0.11,9.94
37935,0.01,0.00,0.00,0.27,0.08,9.96
37940,0.01,0.00,0.00,0.25,0.07,9.95
37945,0.01,0.00,0.00,0.25,0.09,9.95
37950,0.01,0.00,0.00,0.26,0.06,9.96
37955,0.01,0.00,0.00,0.22,0.08,9.94
37960,0.01,0.00,0.00,0.26,0.06,9.96
37965,0.01,0.00,0.00,0.26,0.06,9.95
37970,0.01,0.00,0.00,0.22,0.10,9.94
37975,0.01,0.00,0.00,0.25,0.06,9.94
37980,0.01,0.00,0.00,0.21,0.06,9.95
37985,0.01,0.00,0.00,0.23,0.07,9.94
37990,0.01,0.00,0.00,0.22,0.05,9.95
37995,0.01,0.00,0.00,0.18,0.07,9.93
38000,0.01,0.00,0.00,0.22,0.04,9.94
38005,0.01,0.00,0.00,0.18,0.03,9.94
38010,0.01,0.00,0.00,0.17,0.05,9.94
38015,0.01,0.00,0.00,0.21,0.03,9.93
38020,0.01,0.00,0.00,0.16,0.05,9.94
38025,0.01,0.00,0.00,0.21,0.05,9.95
38030,0.02,0.00,0.00,0.19,0.05,9.94
38035,0.02,0.00,0.00,0.20,0.08,9.95
38041,0.02,0.00,0.00,0.23,0.06,9.97
38046,0.02,0.00,0.00,0.20,0.10,9.96
38051,0.01,0.00,0.00,0.25,0.11,9.97
38056,0.01,0.00,0.00,0.25,0.09,9.97
38061,0.01,0.00,0.00,0.21,0.12,9.96
38066,0.01,0.00,0.00,0.23,0.08,9.96
38071,0.01,0.00,0.01,0.19,0.10,9.96
38076,0.01,0.00,0.00,0.20,0.10,9.97
38081,0.01,0.00,0.00,0.20,0.08,9.95
38086,0.01,0.00,0.00,0.14,0.09,9.94
38091,0.01,0.00,0.00,0.18,0.08,9.98
38096,0.01,0.00,0.00,0.15,0.07,9.96
38101,0.01,0.00,0.00,0.14,0.09,9.96
38106,0.01,0.00,0.00,0.16,0.07,9.95
38111,0.01,0.00,0.00,0.12,0.11,9.96
38116,0.01,0.00,0.00,0.18,0.10,9.97
38121,0.01,0.00,0.00,0.16,0.09,9.96
38126,0.01,0.00,0.00,0.16,0.11,9.96
38131,0.01,0.00,0.00,0.18,0.09,9.97
38136,0.01,0.00,0.00,0.16,0.10,9.96
38141,0.01,0.00,0.00,0.20,0.10,9.97
38146,0.01,0.00,0.00,0.21,0.09,9.95
38151,0.01,0.00,0.00,0.19,0.10,9.96
38157,0.01,0.00,0.00,0.24,0.05,9.95
38162,0.01,0.00,0.00,0.22,0.06,9.94
38167,0.01,0.00,0.00,0.24,0.06,9.94
38172,0.01,0.00,0.00,0.27,0.03,9.93
38177,0.01,0.00,0.00,0.24,0.05,9.93
38182,0.01,0.00,0.00,0.29,0.04,9.94
38187,0.01,0.00,0.00,0.28,0.04,9.94
38192,0.01,0.00,0.00,0.29,0.07,9.93
38197,0.01,0.00,0.00,0.32,0.05,9.94
38202,0.01,0.00,0.00,0.28,0.08,9.95
38207,0.01,0.00,0.00,0.34,0.08,9.95
38212,0.01,0.00,0.00,0.32,0.08,9.95
38217,0.01,0.00,0.00,0.31,0.11,9.96
38222,0.01,0.00,0.00,0.33,0.09,9.96
38227,0.01,0.00,0.00,0.28,0.10,9.97
38232,0.01,0.00,0.01,0.31,0.09,9.95
38237,0.01,0.00,0.01,0.29,0.06,9.96
38242,0.01,0.00,0.01,0.25,0.07,9.95
38247,0.01,0.00,0.01,0.27,0.06,9.95
38252,0.01,0.00,0.01,0.21,0.05,9.95
38257,0.01,0.00,0.00,0.21,0.06,9.95
38262,0.01,0.00,0.00,0.21,0.03,9.92
38267,0.01,0.00,0.01,0.16,0.07,9.94
38273,0.01,0.00,0.00,0.20,0.06,9.93
38278,0.01,0.00,0.00,0.15,0.05,9.93
38283,0.02,0.00,0.00,0.15,0.09,9.96
38288,0.01,0.00,0.00,0.17,0.08,9.96
38293,0.02,0.00,0.00,0.12,0.10,9.96
38298,0.01,0.00,0.00,0.16,0.10,9.98
38303,0.02,0.00,0.00,0.15,0.10,9.96
38308,0.01,0.00,0.00,0.13,0.13,9.98
38313,0.01,0.00,0.00,0.17,0.11,9.97
38318,0.01,0.00,0.01,0.14,0.11,9.98
38323,0.01,0.00,0.00,0.17,0.12,9.97
38328,0.01,0.00,0.00,0.16,0.09,9.98
38333,0.01,0.00,0.00,0.14,0.11,9.96
38338,0.01,0.00,0.00,0.19,0.07,9.98
38343,0.01,0.00,0.00,0.18,0.07,9.94
38348,0.01,0.00,0.00,0.18,0.07,9.95
38353,0.01,0.00,0.00,0.23,0.05,9.93
38358,0.01,0.00,0.00,0.20,0.08,9.95
38363,0.01,0.00,0.00,0.26,0.06,9.95
38368,0.01,0.00,0.00,0.25,0.05,9.94
38373,0.01,0.00,0.00,0.25,0.08,9.95
38378,0.01,0.00,0.00,0.29,0.06,9.96
38383,0.01,0.00,0.00,0.24,0.08,9.95
38389,0.01,0.00,0.00,0.29,0.08,9.96
38394,0.01,0.00,0.00,0.29,0.06,9.94
38399,0.01,0.00,0.00,0.25,0.08,9.94
38404,0.01,0.00,0.00,0.27,0.06,9.95
38409,0.01,0.00,0.00,0.23,0.07,9.96
38414,0.01,0.00,0.01,0.24,0.07,9.95
38419,0.01,0.00,0.01,0.24,0.05,9.94
38424,0.01,0.00,0.00,0.19,0.08,9.95
38429,0.01,0.00,0.00,0.23,0.05,9.94
38434,0.01,0.00,0.01,0.20,0.07,9.95
38439,0.01,0.00,0.00,0.20,0.08,9.95
38444,0.01,0.00,0.00,0.23,0.06,9.95
38449,0.01,0.00,0.00,0.18,0.08,9.95
38454,0.01,0.00,0.00,0.23,0.07,9.97
38459,0.01,0.00,0.00,0.20,0.07,9.95
38464,0.01,0.00,0.00,0.21,0.09,9.96
38469,0.01,0.00,0.00,0.24,0.06,9.96
38474,0.01,0.00,0.00,0.19,0.10,9.96
38479,0.01,0.00,0.00,0.23,0.09,9.96
38484,0.01,0.00,0.00,0.23,0.08,9.96
38489,0.01,0.00,0.00,0.22,0.11,9.96
38494,0.01,0.00,0.00,0.24,0.08,9.96
38500,0.01,0.00,0.00,0.20,0.09,9.97
38505,0.01,0.00,0.00,0.22,0.10,9.95
38510,0.01,0.00,0.00,0.24,0.07,9.95
38515,0.01,0.00,0.00,0.20,0.10,9.96
38520,0.01,0.00,0.00,0.24,0.08,9.96
38525,0.01,0.00,0.00,0.21,0.09,9.97
38530,0.01,0.00,0.00,0.20,0.10,9.97
38535,0.01,0.00,0.00,0.23,0.08,9.96
38540,0.01,0.00,0.00,0.18,0.10,9.96
38545,0.01,0.00,0.00,0.20,0.08,9.96
38550,0.01,0.00,0.00,0.18,0.07,9.95
38555,0.01,0.00,0.00,0.16,0.09,9.95
38560,0.01,0.00,0.00,0.18,0.05,9.96
38565,0.01,0.00,0.00,0.14,0.07,9.94
38570,0.01,0.00,0.00,0.15,0.06,9.95
38575,0.01,0.00,0.00,0.16,0.03,9.94
38580,0.01,0.00,0.00,0.12,0.05,9.92
38585,0.01,0.00,0.00,0.16,0.03,9.94
38590,0.01,0.00,0.00,0.13,0.03,9.94
38595,0.01,0.00,0.00,0.15,0.04,9.93
38600,0.02,0.00,0.00,0.18,0.03,9.94
38605,0.02,0.00,0.00,0.16,0.07,9.95
38610,0.01,0.00,0.00,0.21,0.07,9.96
38616,0.01,0.00,0.00,0.20,0.07,9.96
38621,0.02,0.00,0.00,0.21,0.11,9.95
38626,0.01,0.00,0.00,0.25,0.08,9.96
38631,0.01,0.00,0.00,0.21,0.10,9.96
38636,0.01,0.00,0.00,0.26,0.12,9.97
38641,0.01,0.00,0.00,0.25,0.10,9.95
38646,0.01,0.00,0.00,0.23,0.12,9.96
38651,0.01,0.00,0.00,0.28,0.09,9.96
38656,0.01,0.00,0.00,0.23,0.09,9.95
38661,0.01,0.00,0.00,0.26,0.10,9.97
38666,0.01,0.00,0.00,0.27,0.08,9.94
38671,0.01,0.00,0.00,0.24,0.10,9.96
38676,0.01,0.00,0.00,0.28,0.07,9.96
38681,0.01,0.00,0.00,0.26,0.06,9.95
38686,0.01,0.00,0.00,0.26,0.09,9.96
38691,0.01,0.00,0.00,0.29,0.05,9.94
38696,0.01,0.00,0.00,0.23,0.07,9.94
38701,0.01,0.00,0.00,0.28,0.06,9.96
38706,0.01,0.00,0.00,0.24,0.06,9.95
38711,0.01,0.00,0.00,0.23,0.09,9.95
38716,0.01,0.00,0.00,0.27,0.06,9.94
38721,0.01,0.00,0.00,0.20,0.08,9.94
38726,0.01,0.00,0.00,0.25,0.07,9.96
38732,0.01,0.00,0.00,0.22,0.06,9.95
38737,0.01,0.00,0.00,0.20,0.11,9.97
38742,0.01,0.00,0.00,0.25,0.08,9.97
38747,0.01,0.00,0.00,0.22,0.11,9.98
38752,0.01,0.00,0.01,0.27,0.14,9.99
38757,0.01,-0.00,0.01,0.31,0.15,10.02
38762,0.01,-0.00,0.01,0.28,0.14,9.87
38767,0.01,0.00,0.01,0.24,0.08,10.01
38772,0.01,-0.00,0.01,0.14,-0.00,9.93
38777,0.01,0.00,0.01,0.11,0.05,9.94
38782,0.01,0.00,0.00,0.15,-0.06,9.90
38787,0.01,0.00,0.00,0.08,0.01,9.95
38792,0.01,0.00,0.00,0.17,0.03,9.84
38797,0.02,0.01,0.00,0.16,0.05,9.97
38802,0.02,0.00,-0.00,0.16,0.05,9.93
38807,0.02,0.00,0.00,0.18,0.08,9.93
38812,0.01,0.00,0.00,0.16,0.12,9.99
38817,0.01,0.00,0.00,0.20,0.17,10.07
38822,0.01,0.00,0.00,0.19,0.13,9.95
38827,0.01,0.00,0.01,0.18,0.17,10.02
38832,0.01,-0.00,0.01,0.22,0.15,9.99
38837,0.01,0.00,0.01,0.19,0.15,9.96
38843,0.01,-0.00,0.01,0.19,0.13,9.96
38848,0.01,-0.00,0.01,0.20,0.10,9.97
38853,0.01,-0.00,0.00,0.17,0.09,9.97
38858,0.01,0.00,0.00,0.20,0.03,9.95
38863,0.01,0.00,0.00,0.19,0.02,9.92
38868,0.01,0.00,0.00,0.18,0.01,9.91
38873,0.01,0.00,0.00,0.22,-0.02,9.88
38878,0.01,0.00,0.00,0.17,-0.00,9.88
38883,0.01,0.00,-0.00,0.23,-0.02,9.92
38888,0.01,0.00,0.00,0.23,0.01,9.93
38893,0.02,0.00,0.00,0.22,0.06,9.94
38898,0.02,0.00,0.00,0.26,0.06,9.98
38903,0.02,0.00,0.00,0.25,0.09,9.97
38908,0.01,0.00,0.00,0.28,0.10,9.96
38913,0.01,0.00,0.01,0.28,0.10,9.96
38918,0.01,-0.00,0.01,0.26,0.15,9.98
38923,0.01,-0.00,0.01,0.29,0.14,9.97
38928,0.01,-0.00,0.01,0.27,0.14,9.99
38933,0.01,-0.00,0.01,0.27,0.14,10.00
38938,0.01,-0.00,0.01,0.29,0.09,9.98
38943,0.01,-0.00,0.01,0.23,0.08,9.93
38948,0.01,0.00,0.01,0.23,0.04,9.93
38953,0.01,0.00,0.01,0.21,0.03,9.91
38959,0.01,0.00,0.00,0.19,0.02,9.90
38964,0.01,0.00,0.00,0.21,-0.01,9.92
38969,0.01,0.00,0.00,0.19,0.03,9.93
38974,0.01,0.00,0.00,0.23,0.02,9.93
38979,0.02,0.01,-0.00,0.23,0.03,9.93
38984,0.02,0.00,-0.00,0.22,0.08,9.94
38989,0.01,0.00,0.00,0.28,0.08,9.97
38994,0.02,0.00,0.00,0.23,0.10,9.96
38999,0.01,0.00,0.00,0.26,0.13,10.00
39004,0.01,0.00,0.01,0.27,0.11,9.99
39009,0.01,-0.00,0.01,0.22,0.11,9.99
39014,0.01,-0.00,0.01,0.24,0.09,9.96
39019,0.01,-0.00,0.01,0.18,0.07,9.96
39024,0.01,-0.00,0.01,0.17,0.09,9.94
39029,0.01,-0.00,0.01,0.15,0.05,9.93
39034,0.01,0.00,0.01,0.10,0.09,9.95
39039,0.01,0.00,0.01,0.10,0.08,9.96
39044,0.01,0.00,0.01,0.10,0.06,9.95
39049,0.01,0.00,0.00,0.10,0.09,9.96
39054,0.01,0.00,0.00,0.14,0.06,9.96
39059,0.01,0.00,0.00,0.13,0.09,9.95
39064,0.01,0.00,-0.00,0.18,0.11,9.95
39069,0.01,0.00,0.00,0.20,0.12,9.98
39075,0.01,0.00,-0.00,0.21,0.16,9.99
39080,0.01,0.00,0.00,0.28,0.14,9.99
39085,0.01,0.00,0.00,0.26,0.14,9.98
39090,0.01,0.00,0.00,0.30,0.12,9.99
39095,0.01,0.00,0.00,0.30,0.09,9.96
39100,0.01,0.00,0.01,0.25,0.09,9.95
39105,0.01,0.00,0.01,0.29,0.06,9.94
39110,0.01,-0.00,0.01,0.25,0.04,9.94
39115,0.01,-0.00,0.01,0.25,0.03,9.89
39120,0.01,0.00,0.01,0.26,-0.01,9.94
39125,0.01,-0.00,0.01,0.23,-0.01,9.91
39130,0.01,0.00,0.00,0.28,-0.00,9.92
39135,0.01,0.00,0.00,0.27,-0.00,9.91
39140,0.01,0.00,0.00,0.26,0.06,9.92
39145,0.01,0.00,0.00,0.29,0.05,9.93
39150,0.02,0.00,0.00,0.26,0.09,9.94
39155,0.02,0.00,0.00,0.30,0.10,9.97
39160,0.02,0.00,0.00,0.29,0.09,9.96
39165,0.01,0.00,0.00,0.26,0.13,9.97
39170,0.01,0.00,0.00,0.29,0.11,9.98
39175,0.01,0.00,0.00,0.23,0.12,9.97
39180,0.01,0.00,0.01,0.22,0.11,9.97
39185,0.01,0.00,0.01,0.22,0.07,9.95
39191,0.01,0.00,0.01,0.16,0.08,9.96
39196,0.01,-0.00,0.01,0.20,0.03,9.94
39201,0.01,0.00,0.01,0.16,0.01,9.94
39206,0.01,0.00,0.01,0.15,0.03,9.93
39211,0.01,0.00,0.01,0.16,-0.00,9.93
39216,0.02,0.00,0.01,0.12,0.03,9.92
39221,0.02,0.00,0.00,0.15,0.03,9.94
39226,0.02,0.00,0.01,0.13,0.02,9.93
39231,0.02,0.00,0.00,0.12,0.08,9.96
39236,0.02,0.00,0.00,0.17,0.09,9.98
39241,0.02,0.00,0.00,0.15,0.15,9.99
39246,0.02,0.00,0.00,0.19,0.18,10.01
39251,0.01,0.00,0.00,0.22,0.19,10.03
39256,0.01,0.00,0.00,0.20,0.22,10.02
39261,0.01,0.00,0.00,0.24,0.20,10.02
39266,0.01,0.00,0.00,0.21,0.17,9.99
39271,0.01,0.00,0.00,0.21,0.15,10.00
39276,0.01,0.00,0.00,0.20,0.09,9.97
39281,0.01,0.00,0.00,0.17,0.10,9.93
39286,0.01,0.00,0.00,0.16,0.05,9.98
39291,0.01,0.00,0.00,0.17,0.03,9.93
